SAMPLE_DATE,DATA_PROVIDER,SAMPLE_NAME,Lake Name,INFO_TYPE,HAB_STATUS,Bloom Extent,Latitude,Longitude,DOMINANT ALGAL SPECIES,MICROCYSTIN,FP_BG,FP_TOT,FP_CRYP,FP_GREEN,FP_DIA,LAB_NAME_CODE,Station.Name,REMARK
10/9/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.84942,-76.34233,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10/10/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8622,-76.4003,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10/11/2019,SKA,NA,Skaneateles Lake,RT,SUSPICIOUS,SMALL LOCALIZED,42.94501,-76.43028,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10/11/2019,SKA,NA,Skaneateles Lake,RT,SUSPICIOUS,SMALL LOCALIZED,42.93064,-76.42617,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10/11/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.83548,-76.41382,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10/11/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.908088,-76.39592,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10/14/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.922,-76.4299,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10/14/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.77776,-76.28026,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10/14/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8333,-76.3229,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10/14/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,45.42023,-76.54817,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10/15/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,52.94668,-94.84331,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10/15/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.8622,-76.4003,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10/15/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,35.96183,-57.22642,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10/15/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.86776,-76.36758,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10/15/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.87559,-76.40622,NA,NA,NA,NA,NA,NA,NA,NA,NA,
10/16/2019,SKA,NA,Skaneateles Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.903298,-76.394734,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6/2/2019,CSL,19-92.3-01,Seneca Lake,OW,NO_BLOOM,NOT REPORTED,42.771133,-76.95,NA,NA,0,5.4,0,2.4,3,UFI,Seneca Lake Site 3 Epi,
6/4/2019,CSL,19-92.1-01,Seneca Lake,OW,NO_BLOOM,NOT REPORTED,42.771133,-76.95,NA,NA,0,3.3,0,1.7,1.6,UFI,Seneca Lake Site 1 Epi,
6/8/2019,CSL,19-92.4-01,Seneca Lake,OW,NO_BLOOM,NOT REPORTED,42.453,-76.887,NA,NA,0,4,0,2.2,1.8,UFI,Seneca Lake Site 4 Epi,
6/12/2019,CSL,19-92.2-01,Seneca Lake,OW,NO_BLOOM,NOT REPORTED,42.585357,-76.897686,NA,NA,0,6.5,0,3.2,3.3,UFI,Seneca Lake Site 2 Epi,
6/17/2019,CSL,19-92.3-02,Seneca Lake,OW,NO_BLOOM,NOT REPORTED,42.69049,-76.921838,NA,NA,0,7.4,0,3.2,4.2,UFI,Seneca Lake Site 3 Epi,
6/18/2019,CSL,19-92.1-02,Seneca Lake,OW,NO_BLOOM,NOT REPORTED,42.771133,-76.95,NA,NA,0,3.9,0,2,1.9,UFI,Seneca Lake Site 1 Epi,
6/22/2019,CSL,19-92.4-02,Seneca Lake,OW,NO_BLOOM,NO BLOOM PRESENT,42.453,-76.887,NA,NA,0,9.7,0,5.6,4.1,UFI,Seneca Lake Site 4 Epi,
6/23/2019,PUB,NA,Seneca Lake,RT,NO_BLOOM,OPEN WATER,42.385259,-76.859812,NA,NA,NA,NA,NA,NA,NA,NA,NA,
6/24/2019,CSL,19-92.2-02,Seneca Lake,OW,NO_BLOOM,NOT REPORTED,42.585357,-76.897686,NA,NA,0,3.6,0.7,1.3,1.6,UFI,Seneca Lake Site 2 Epi,
6/29/2019,CSL,19-92.3-03,Seneca Lake,OW,NO_BLOOM,NO BLOOM PRESENT,42.69049,-76.921838,NA,NA,0,4,0.7,0.9,2.4,UFI,Seneca Lake Site 3 Epi,
6/30/2019,CSL,19-92.2-03,Seneca Lake,OW,NO_BLOOM,NO BLOOM PRESENT,42.585357,-76.897686,NA,NA,0,8.9,0.6,1.4,6.9,UFI,Seneca Lake Site 2 Epi,
7/2/2019,CSL,19-92.1-03,Seneca Lake,OW,NO_BLOOM,NO BLOOM PRESENT,42.771133,-76.95,NA,NA,0,4.3,0.4,0.9,2.9,UFI,Seneca Lake Site 1 Epi,
7/6/2019,CSL,19-92.4-03,Seneca Lake,OW,NO_BLOOM,OPEN WATER,42.453,-76.887,NA,NA,0,5.1,2.8,0,2.3,UFI,Seneca Lake Site 4 Epi,
7/13/2019,CSL,19-92.3-04,Seneca Lake,OW,NO_BLOOM,OPEN WATER,42.69049,-76.921838,NA,NA,0.8,6.5,5.7,0,0,UFI,Seneca Lake Site 3 Epi,
7/15/2019 0:00,CSL,19-92.1-04,Seneca Lake,OW,NO_BLOOM,OPEN WATER,42.771133,-76.95,NA,NA,0.5,5.8,5.2,0,0,UFI,Seneca Lake Site 1 Epi,
7/20/2019 0:00,CSL,19-92.4-04,Seneca Lake,OW,NO_BLOOM,OPEN WATER,42.453,-76.887,NA,NA,0,6.7,6.7,0,0,UFI,Seneca Lake Site 4 Epi,
7/22/2019,CSL,19-92.2-04,Seneca Lake,OW,NO_BLOOM,OPEN WATER,42.585357,-76.897686,NA,NA,0.2,6.3,6,0,0,UFI,Seneca Lake Site 2 Epi,
7/28/2019,CSL,19-92.2-05,Seneca Lake,OW,NO_BLOOM,NO BLOOM PRESENT,42.585357,-76.897686,NA,NA,0,7.5,6.3,0,1.2,UFI,Seneca Lake Site 2 Epi,
7/29/2019,CSL,19-92.1-05,Seneca Lake,OW,NO_BLOOM,NO BLOOM PRESENT,42.771133,-76.95,Cyrptophyta,NA,0,10.4,10.4,0,0,UFI,Seneca Lake Site 1 Epi,<LOD
7/29/2019,CSL,19-92.3-05,Seneca Lake,OW,NO_BLOOM,NO BLOOM PRESENT,42.69049,-76.921838,Cryptophyta,NA,0,11.6,11.6,0,0,UFI,Seneca Lake Site 3 Epi,<LOD
7/29/2019,CSL,19-92.1-99,Seneca Lake,OW,NO_BLOOM,NO BLOOM PRESENT,42.771133,-76.95,NA,NA,0,9,6.6,0,2.4,UFI,Seneca Lake Site 1 Epi,
8/4/2019,CSL,19-92.4-05,Seneca Lake,OW,NO_BLOOM,OPEN WATER,42.453,-76.887,NA,NA,0,6.3,6.3,0,0,UFI,Seneca Lake Site 4 Epi,
8/11/2019,CSL,19-92.2-06,Seneca Lake,OW,NO_BLOOM,OPEN WATER,42.585357,-76.897686,NA,NA,0,2.8,0.9,0.8,1.1,UFI,Seneca Lake Site 2 Epi,
8/11/2019,CSL,19-92.3-06,Seneca Lake,OW,NO_BLOOM,OPEN WATER,42.69049,-76.921838,NA,NA,0,3,1.4,1.1,0.6,UFI,Seneca Lake Site 3 Epi,
8/13/2019,CSL,19-92.1-B1,Seneca Lake,SB,NO_BLOOM,NOT REPORTED,42.771133,-76.95,NA,NA,0,6.6,0.9,2.3,3.4,UFI,Seneca Lake Site 1 Epi,<LOD
8/13/2019,CSL,19-92.1-06,Seneca Lake,OW,NO_BLOOM,OPEN WATER,42.771133,-76.95,NA,NA,0,6.7,1,2.8,2.9,UFI,Seneca Lake Site 1 Epi,
8/13/2019,CSL,NA,Seneca Lake,RT,NO_BLOOM,NO BLOOM PRESENT,42.77117,-76.93012,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/17/2019,CSL,19-92.4-06,Seneca Lake,OW,NO_BLOOM,OPEN WATER,42.453,-76.887,NA,NA,0,5.4,1.8,1,2.6,UFI,Seneca Lake Site 4 Epi,
8/21/2019,PUB,NA,Seneca Lake,RT,SUSPICIOUS,SMALL LOCALIZED,42.385259,-76.859812,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/21/2019,SEN,NA,Seneca Lake,RT,SUSPICIOUS,SMALL LOCALIZED,42.7129,-76.9629,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/21/2019,SEN,19-3025-B01,Seneca Lake,SB,CONFIRMED_WITH_HIGH_TOXINS,SMALL LOCALIZED,42.69284789,-76.95754376,"Microcystis, Dolichospermum",75,35.8,36.8,1.1,0,0,NA,Seneca Lake,>
8/21/2019,SEN,19-3066-B01,Seneca Lake,SB,CONFIRMED_WITH_HIGH_TOXINS,SMALL LOCALIZED,42.75353,-76.97394,"Microcystis, Anabaena",75,39.6,41,1.3,0,0,NA,Seneca Lake,>
8/24/2019,CSL,19-92.3-07,Seneca Lake,OW,NO_BLOOM,OPEN WATER,42.69049,-76.921838,NA,NA,0,5.4,2.9,0,2.5,UFI,Seneca Lake Site 3 Epi,
8/25/2019,CSL,19-92.2-07,Seneca Lake,OW,NO_BLOOM,OPEN WATER,42.585357,-76.897686,NA,NA,0,9.3,2.6,3.9,2.8,UFI,Seneca Lake Site 2 Epi D,
9/1/2019,CSL,19-92.4-07,Seneca Lake,OW,NO_BLOOM,OPEN WATER,42.453,-76.887,NA,NA,0,8.6,2.6,2.2,3.8,UFI,Seneca Lake Site 4 Epi,
9/2/2019,CSL,19-92.2-08,Seneca Lake,OW,NO_BLOOM,OPEN WATER,42.585357,-76.897686,NA,NA,0,6,2,2,2,UFI,Seneca Lake Site 2 Epi,
9/3/2019,CSL,19-92.1-07,Seneca Lake,OW,NO_BLOOM,OPEN WATER,42.771133,-76.95,NA,NA,0.2,4.6,1,1.5,1.9,UFI,Seneca Lake Site 1 Epi,
9/5/2019,PUB,NA,Seneca Lake,RT,SUSPICIOUS,LARGE LOCALIZED,42.80242802,-76.97430097,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/5/2019,PUB,NA,Seneca Lake,RT,SUSPICIOUS,SMALL LOCALIZED,42.385259,-76.859812,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/5/2019,PUB,NA,Seneca Lake,RT,NO_BLOOM,SMALL LOCALIZED,42.385259,-76.859812,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/5/2019,SEN,19-3002-B01,Seneca Lake,SB,SUSPICIOUS,LARGE LOCALIZED,42.8703611,-76.94322462,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/5/2019,SEN,19-3009-B01,Seneca Lake,SB,SUSPICIOUS,SMALL LOCALIZED,42.73288577,-76.91582301,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/5/2019,SEN,19-3016-B01,Seneca Lake,SB,SUSPICIOUS,NOT REPORTED,42.48740845,-76.91216209,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/5/2019,SEN,19-3023-B01,Seneca Lake,SB,SUSPICIOUS,SMALL LOCALIZED,42.66896418,-76.93031945,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/5/2019,SEN,19-3028-B03,Seneca Lake,SB,SUSPICIOUS,SMALL LOCALIZED,42.74678909,-76.97214842,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/5/2019,SEN,19-3032-B01,Seneca Lake,SB,SUSPICIOUS,SMALL LOCALIZED,42.80024766,-76.93596781,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/5/2019,SEN,19-3037-B01,Seneca Lake,SB,SUSPICIOUS,SMALL LOCALIZED,42.76036044,-76.97269197,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/5/2019,SEN,19-3040-B01,Seneca Lake,SB,SUSPICIOUS,SMALL LOCALIZED,42.73636894,-76.96887034,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/5/2019,SEN,19-3050-B01,Seneca Lake,SB,SUSPICIOUS,SMALL LOCALIZED,42.77353261,-76.92587654,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/5/2019,SEN,19-3052-B01,Seneca Lake,SB,SUSPICIOUS,SMALL LOCALIZED,42.64031118,-76.87104687,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/5/2019,SEN,19-3057-B01,Seneca Lake,SB,SUSPICIOUS,SMALL LOCALIZED,42.81868855,-76.93897932,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/5/2019,SEN,19-3066-B02,Seneca Lake,SB,SUSPICIOUS,SMALL LOCALIZED,42.75353,-76.97394,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/5/2019,SEN,19-3087-B01,Seneca Lake,SB,SUSPICIOUS,LARGE LOCALIZED,42.7401,-76.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/5/2019,SEN,19-3089-B02,Seneca Lake,SB,SUSPICIOUS,NOT REPORTED,42.661514,-76.873967,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/5/2019,SEN,19-3001-B01,Seneca Lake,SB,CONFIRMED_WITH_HIGH_TOXINS,LARGE LOCALIZED,42.87261925,-76.95868948,Microcystis,75,581.6,581.6,0,0,0,NA,Seneca Lake,>
9/5/2019,SEN,19-3006-B01,Seneca Lake,SB,CONFIRMED_WITH_HIGH_TOXINS,NOT REPORTED,42.80631185,-76.93686843,Microcystis,75,401.9,401.9,0,0,0,NA,Seneca Lake,>
9/5/2019,SEN,19-3019-B01,Seneca Lake,SB,CONFIRMED_WITH_HIGH_TOXINS,NOT REPORTED,42.5460816,-76.90983844,Microcystis,75,160.7,166.5,5.9,0,0,NA,Seneca Lake,>
9/5/2019,SEN,19-3029-B01,Seneca Lake,SB,CONFIRMED_WITH_HIGH_TOXINS,NOT REPORTED,42.78449838,-76.97484359,"Microcystis, Tabellaria",75,738,756.8,18.9,0,0,NA,Seneca Lake,>
9/5/2019,SEN,19-3048-B01,Seneca Lake,SB,CONFIRMED_WITH_HIGH_TOXINS,NOT REPORTED,42.661514,-76.873967,"Microcystis, Cryptophyta",75,795.3,888.3,93,0,0,NA,Seneca Lake,>
9/5/2019,SEN,19-3065-B01,Seneca Lake,SB,CONFIRMED_WITH_HIGH_TOXINS,SMALL LOCALIZED,42.76714,-76.97223,Microcystis,75,82.2,82.3,0,0,0,NA,Seneca Lake,>
9/6/2019,PUB,NA,Seneca Lake,RT,SUSPICIOUS,SMALL LOCALIZED,42.385259,-76.859812,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/6/2019,SEN,NA,Seneca Lake,RT,SUSPICIOUS,NOT REPORTED,42.8116,-76.93679,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/6/2019,SEN,NA,Seneca Lake,RT,SUSPICIOUS,SMALL LOCALIZED,42.42876,-76.87079,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/6/2019,SEN,NA,Seneca Lake,RT,SUSPICIOUS,NOT REPORTED,42.60823,-76.92043,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/6/2019,SEN,NA,Seneca Lake,RT,NO_BLOOM,LARGE LOCALIZED,42.74679,-76.97215,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/6/2019,SEN,NA,Seneca Lake,RT,SUSPICIOUS,LARGE LOCALIZED,42.76036,-76.97269,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/6/2019,SEN,NA,Seneca Lake,RT,NO_BLOOM,LARGE LOCALIZED,42.60992,-76.87503,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/6/2019,SEN,NA,Seneca Lake,RT,SUSPICIOUS,LARGE LOCALIZED,42.55326,-76.88112,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/6/2019,SEN,19-3005-B03,Seneca Lake,SB,CONFIRMED_WITH_HIGH_TOXINS,LARGE LOCALIZED,42.81159742,-76.93679161,Microcystis,75,129.1,129.2,0.2,0,0,NA,Seneca Lake,>
9/6/2019,SEN,19-3042-B01,Seneca Lake,SB,CONFIRMED_WITH_HIGH_TOXINS,SMALL LOCALIZED,42.62574648,-76.92009179,Microcystis,75,780.5,843.5,63,0,0,NA,Seneca Lake,>
9/6/2019,SEN,19-3070-B01,Seneca Lake,SB,CONFIRMED_WITH_HIGH_TOXINS,LARGE LOCALIZED,42.56287,-76.8788,Microcystis,75,739.9,766.1,26.2,0,0,NA,Seneca Lake,>
9/6/2019,SEN,19-3025-B02,Seneca Lake,SB,CONFIRMED_WITH_HIGH_TOXINS,SMALL LOCALIZED,42.69284789,-76.95754376,Microcystis,34,98.5,99.9,1.4,0,0,NA,Seneca Lake,
9/8/2019,CSL,19-92.3-08,Seneca Lake,OW,NO_BLOOM,OPEN WATER,42.69049,-76.921838,NA,NA,0,5.7,1,2.1,2.6,UFI,Seneca Lake Site 3 Epi,
9/8/2019,SEN,NA,Seneca Lake,RT,NO_BLOOM,SMALL LOCALIZED,42.39081,-76.85794,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/8/2019,SEN,19-3059-B01,Seneca Lake,SB,CONFIRMED_WITH_HIGH_TOXINS,NOT REPORTED,42.45895,-76.87438,Microcystis,75,108.5,112,3.5,0,0,NA,Seneca Lake,>
9/8/2019,SEN,19-3011-B02,Seneca Lake,SB,CONFIRMED_WITH_HIGH_TOXINS,NOT REPORTED,42.47284501,-76.8798021,Microcystis,58,164.4,169.9,5.5,0,0,NA,Seneca Lake,
9/8/2019,SEN,19-3056-B01,Seneca Lake,SB,CONFIRMED_WITH_HIGH_TOXINS,LARGE LOCALIZED,42.48644226,-76.88527742,Microcystis,24,433.3,448.4,15.1,0,0,NA,Seneca Lake,
9/8/2019,SEN,19-3093-B01,Seneca Lake,SB,CONFIRMED,LARGE LOCALIZED,42.4691,-76.878,Microcystis,9.5,659,682,23,0,0,NA,Seneca Lake,
9/8/2019,SEN,19-3010-B01,Seneca Lake,SB,CONFIRMED,LARGE LOCALIZED,42.50511726,-76.88802576,Microcystis,7.5,434.3,452.9,18.6,0,0,NA,Seneca Lake,
9/9/2019,SEN,NA,Seneca Lake,RT,SUSPICIOUS,SMALL LOCALIZED,42.47284,-76.8798,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/9/2019,SEN,NA,Seneca Lake,RT,SUSPICIOUS,SMALL LOCALIZED,42.44875,-76.87327,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/9/2019,SEN,NA,Seneca Lake,RT,SUSPICIOUS,LARGE LOCALIZED,42.39638,-76.88138,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/9/2019,SEN,19-3016-B02,Seneca Lake,SB,CONFIRMED,LARGE LOCALIZED,42.48741,-76.91216,"Microcystis, Fragilaria, Tabellaria",14,527.3,543.8,16.5,0,0,NA,Seneca Lake,
9/10/2019,PUB,NA,Seneca Lake,RT,SUSPICIOUS,SMALL LOCALIZED,42.385259,-76.859812,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/11/2019,SEN,19-3053-B02,Seneca Lake,SB,CONFIRMED_WITH_HIGH_TOXINS,LARGE LOCALIZED,42.60991945,-76.87503021,Microcystis,39,811.1,940.1,129,0,0,NA,Seneca Lake,
9/15/2019,CSL,19-92.4-08,Seneca Lake,OW,NO_BLOOM,OPEN WATER,42.453,-76.887,Fragilaria,NA,0,11.1,1.6,1.7,7.8,UFI,Seneca Lake Site 4 Epi,<LOD
9/15/2019,SEN,19-3010-B03,Seneca Lake,SB,SUSPICIOUS,NOT REPORTED,42.50511726,-76.88802576,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/15/2019,SEN,19-3011-B04,Seneca Lake,SB,SUSPICIOUS,NOT REPORTED,42.47284501,-76.8798021,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/15/2019,SEN,19-3014-B02,Seneca Lake,SB,SUSPICIOUS,NOT REPORTED,42.428763,-76.87078929,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/15/2019,SEN,19-3080-B01,Seneca Lake,SB,SUSPICIOUS,NOT REPORTED,42.39081,-76.85794,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/15/2019,SEN,19-3011-B4,Seneca Lake,SB,NO_BLOOM,NOT REPORTED,42.47284501,-76.8798021,NA,9.3,NA,NA,NA,NA,NA,NA,Seneca Lake,
9/15/2019,SEN,19-3014-B2,Seneca Lake,SB,NO_BLOOM,NOT REPORTED,NA,NA,NA,4.3,NA,NA,NA,NA,NA,NA,Seneca Lake,
9/16/2019,PUB,NA,Seneca Lake,RT,SUSPICIOUS,LARGE LOCALIZED,42.57643,-76.91801,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/16/2019,SEN,19-3021-B02,Seneca Lake,SB,SUSPICIOUS,NOT REPORTED,42.60823115,-76.92043243,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/16/2019,SEN,19-3028-B05,Seneca Lake,SB,SUSPICIOUS,NOT REPORTED,42.74678909,-76.97214842,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/16/2019,SEN,19-3037-B03,Seneca Lake,SB,SUSPICIOUS,NOT REPORTED,42.76036044,-76.97269197,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/16/2019,SEN,19-3059-B02,Seneca Lake,SB,SUSPICIOUS,NOT REPORTED,42.45895,-76.87438,NA,NA,NA,NA,NA,NA,NA,NA,NA,
9/16/2019,SEN,19-3019-B02,Seneca Lake,SB,CONFIRMED_WITH_HIGH_TOXINS,NOT REPORTED,42.5460816,-76.90983844,NA,75,NA,NA,NA,NA,NA,NA,Seneca Lake,>
9/16/2019,SEN,19-3042-B02,Seneca Lake,SB,CONFIRMED_WITH_HIGH_TOXINS,NOT REPORTED,42.62574648,-76.92009179,NA,75,NA,NA,NA,NA,NA,NA,Seneca Lake,>
9/16/2019,SEN,19-3076-B02,Seneca Lake,SB,CONFIRMED_WITH_HIGH_TOXINS,NOT REPORTED,42.56166,-76.9136,NA,75,NA,NA,NA,NA,NA,NA,Seneca Lake,>
9/16/2019,SEN,19-3090-B01,Seneca Lake,SB,CONFIRMED_WITH_HIGH_TOXINS,NOT REPORTED,42.5897,-76.9184,NA,75,NA,NA,NA,NA,NA,NA,Seneca Lake,>
9/16/2019,SEN,19-3016-B03,Seneca Lake,SB,CONFIRMED_WITH_HIGH_TOXINS,NOT REPORTED,42.48740845,-76.91216209,NA,59,NA,NA,NA,NA,NA,NA,Seneca Lake,
9/16/2019,SEN,19-3028-B5,Seneca Lake,SB,NO_BLOOM,NOT REPORTED,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Seneca Lake,
9/17/2019,CSL,19-92.1-08,Seneca Lake,OW,NO_BLOOM,OPEN WATER,42.771133,-76.95,"filamentous green algae, Tabellaria, Fragilaria",NA,0,13.5,1.5,2.1,9.8,UFI,Seneca Lake Site 1 Epi,<LOD
9/17/2019,CSL,19-92.1-B2,Seneca Lake,SB,NO_BLOOM,NOT REPORTED,42.79574,-76.93595,NA,NA,0,9.9,1.3,2.1,6.5,UFI,Seneca Lake Site 1 Epi,<LOD
